4.398430574707074356e+02 3.898547123981686065e-03 3.544341343693971691e+00 3.316600413565496730e+00 3.207150052112799798e+00 -7.567554023253360296e-02 -1.778302868161500683e-02
1.654353164315767117e+03 1.090185655712699224e-03 2.644094578993880784e+00 9.366571585836310637e-03 -2.710883720771872785e+00 5.385743627573930450e-03 3.767180078231657236e-01
2.508772088015824011e+03 2.017139627021003086e-03 4.516180845937659005e-02 -1.713985175266585781e+00 4.526774751266516433e-02 1.558456729194739765e+00 3.982920444694792450e-01
3.741590801861240379e+03 2.984475899144695653e-03 3.743229048607571219e+00 -2.856514717687735683e+00 2.913902130133030788e+00 3.877575588807850027e-01 -1.187748314806531980e+00
3.932320824131122663e+03 2.951447022377952627e-03 -5.408636015160135813e+00 -3.824872938330466932e-01 6.336331294782081791e+00 -5.573007810864126554e+00 2.355506539242239739e-01
